date,n_trains,train_planned_journey_min,train_actual_journey_min,train_delay_arr_median_s,train_on_time_pct,train_cancelled_pct
2022-02-01,77,58.0,58.71666666666667,105.5,0.987012987012987,0.0
2022-02-02,77,58.0,58.075,48.0,1.0,0.0
2022-02-03,76,58.0,61.291666666666664,228.5,1.0,0.0
2022-02-04,77,58.0,57.724999999999994,164.5,1.0,0.0
2022-02-05,45,55.0,56.233333333333334,74.0,0.9777777777777777,0.0
2022-02-06,45,55.0,55.083333333333336,24.0,1.0,0.0
2022-02-07,77,58.5,58.858333333333334,10.5,0.987012987012987,0.0
2022-02-08,77,58.5,59.375,38.5,0.987012987012987,0.0
2022-02-09,77,58.5,59.36666666666667,24.5,1.0,0.0
2022-02-10,77,58.5,63.06666666666666,50.0,0.987012987012987,0.0
2022-02-11,77,58.5,58.575,4.5,1.0,0.0
2022-02-12,51,56.0,57.016666666666666,79.0,1.0,0.0
2022-02-13,47,56.0,55.35,-36.0,1.0,0.0
2022-02-14,75,58.5,60.483333333333334,104.0,1.0,0.0
2022-02-15,77,58.5,60.40833333333333,176.5,0.974025974025974,0.0
2022-02-16,77,58.5,57.66666666666667,95.0,1.0,0.0
2022-02-17,77,58.5,57.85,-32.5,1.0,0.0
2022-02-18,77,58.5,62.516666666666666,117.5,0.974025974025974,0.0
2022-02-19,41,39.0,38.516666666666666,135.0,0.9512195121951219,0.0
2022-02-20,42,39.0,37.733333333333334,27.0,1.0,0.0
2022-02-21,79,58.5,59.24166666666667,193.5,0.9873417721518988,0.0
2022-02-22,81,58.5,55.483333333333334,43.5,1.0,0.0
2022-02-23,79,58.5,59.65833333333333,67.5,1.0,0.0
2022-02-24,81,58.5,59.94166666666666,40.0,0.9876543209876543,0.0
2022-02-25,82,58.5,58.93333333333334,52.0,0.9878048780487805,0.0
2022-02-26,46,39.0,43.03333333333333,244.0,0.9782608695652174,0.0
2022-02-27,47,39.0,44.9,191.0,0.9574468085106383,0.0
2022-02-28,80,58.5,56.325,55.0,1.0,0.0
