date,n_trains,train_planned_journey_min,train_actual_journey_min,train_delay_arr_median_s,train_on_time_pct,train_cancelled_pct
2021-09-01,6,59.0,56.03333333333333,-97.5,1.0,0.0
2021-09-02,6,59.0,56.675,-85.5,1.0,0.0
2021-09-03,6,59.0,55.416666666666664,-32.0,1.0,0.0
2021-09-04,2,55.0,57.41666666666667,153.5,1.0,0.0
2021-09-05,2,55.0,54.30833333333334,-16.5,1.0,0.0
2021-09-06,6,58.0,56.675,-23.5,1.0,0.0
2021-09-07,6,58.0,56.125,40.0,1.0,0.0
2021-09-08,6,58.0,58.45,80.5,1.0,0.0
2021-09-09,6,58.0,57.06666666666667,14.5,1.0,0.0
2021-09-10,6,58.0,59.525,144.5,1.0,0.0
2021-09-11,7,39.0,38.85,13.0,1.0,0.0
2021-09-12,6,,,17.5,0.6666666666666666,0.0
2021-09-13,6,58.0,57.43333333333334,-24.5,1.0,0.0
2021-09-14,6,58.0,58.43333333333334,48.5,0.8333333333333334,0.0
2021-09-15,6,58.0,56.349999999999994,28.5,1.0,0.0
2021-09-16,6,58.0,57.44166666666667,57.5,1.0,0.0
2021-09-17,6,58.0,57.56666666666667,122.0,0.8333333333333334,0.0
2021-09-18,2,54.0,53.61666666666667,-25.5,1.0,0.0
2021-09-19,2,54.0,53.858333333333334,-3.5,1.0,0.0
2021-09-20,6,58.0,57.391666666666666,26.0,1.0,0.0
2021-09-21,6,58.0,58.041666666666664,29.5,1.0,0.0
2021-09-22,6,58.0,57.43333333333333,42.5,1.0,0.0
2021-09-23,6,58.0,58.83333333333333,111.0,1.0,0.0
2021-09-24,6,58.0,55.94166666666666,6.0,1.0,0.0
2021-09-25,2,60.0,60.733333333333334,41.0,1.0,0.0
2021-09-26,2,60.0,59.35,37.5,1.0,0.0
2021-09-27,6,58.0,57.5,221.5,0.5,0.0
2021-09-28,6,58.0,57.84166666666667,43.0,1.0,0.0
2021-09-29,6,58.0,57.766666666666666,56.0,1.0,0.0
2021-09-30,6,58.0,59.391666666666666,140.0,0.6666666666666666,0.0
