date,n_trains,train_planned_journey_min,train_actual_journey_min,train_delay_arr_median_s,train_on_time_pct,train_cancelled_pct
2024-10-01,6,58.0,60.49166666666666,268.5,0.5,0.0
2024-10-02,6,58.0,61.59166666666667,194.0,0.6666666666666666,0.0
2024-10-03,6,58.0,60.166666666666664,286.0,0.6666666666666666,0.0
2024-10-04,5,67.0,72.0,540.0,0.2,0.0
2024-10-05,7,39.0,43.06666666666667,117.0,0.8571428571428571,0.0
2024-10-06,7,39.0,40.56666666666667,133.0,0.7142857142857143,0.0
2024-10-07,6,58.0,56.75,123.5,0.8333333333333334,0.0
2024-10-08,6,58.0,58.875,159.0,0.8333333333333334,0.0
2024-10-09,6,58.0,59.5,155.5,1.0,0.0
2024-10-10,6,58.0,61.900000000000006,237.0,0.5,0.0
2024-10-11,6,58.0,60.25,59.0,1.0,0.0
2024-10-14,6,58.0,59.925,263.5,0.6666666666666666,0.0
2024-10-15,6,58.0,58.79166666666667,112.5,0.6666666666666666,0.0
2024-10-16,6,58.0,65.85,170.5,0.6666666666666666,0.0
2024-10-17,5,49.0,71.43333333333334,655.0,0.4,0.0
2024-10-18,6,58.0,59.61666666666667,301.0,0.5,0.0
2024-10-21,6,58.0,61.650000000000006,270.5,0.5,0.0
2024-10-22,6,58.0,59.05,84.5,0.8333333333333334,0.0
2024-10-23,6,58.0,60.833333333333336,123.5,0.6666666666666666,0.0
2024-10-24,6,58.0,61.233333333333334,231.0,0.8333333333333334,0.0
2024-10-25,6,58.0,59.63333333333333,180.0,0.8333333333333334,0.0
