date,n_trains,train_planned_journey_min,train_actual_journey_min,train_delay_arr_median_s,train_on_time_pct,train_cancelled_pct
2026-02-01,3,63.0,63.65,43.0,1.0,0.0
2026-02-02,6,58.0,56.41666666666667,64.5,0.8333333333333334,0.0
2026-02-03,6,58.0,58.641666666666666,70.0,1.0,0.0
2026-02-04,4,58.0,59.05,82.0,1.0,0.0
2026-02-05,6,58.0,55.75833333333333,80.5,0.8333333333333334,0.0
2026-02-06,6,58.0,56.983333333333334,60.5,0.8333333333333334,0.0
2026-02-07,9,40.0,38.983333333333334,58.0,1.0,0.0
2026-02-08,9,40.0,38.2,5.0,1.0,0.0
2026-02-09,6,58.0,57.40833333333333,49.5,1.0,0.0
2026-02-10,6,58.0,67.45833333333333,232.5,0.8333333333333334,0.0
2026-02-11,6,58.0,54.65833333333333,-7.0,1.0,0.0
2026-02-12,6,58.0,59.45833333333333,138.5,1.0,0.0
2026-02-13,6,58.0,56.05833333333334,57.5,1.0,0.0
2026-02-14,3,63.0,64.5,101.0,1.0,0.0
2026-02-15,3,63.0,63.8,63.0,1.0,0.0
2026-02-16,12,44.5,46.53333333333333,71.5,1.0,0.0
2026-02-17,12,44.5,44.96666666666667,86.5,1.0,0.0
2026-02-18,12,44.5,44.75,10.0,0.9166666666666666,0.0
2026-02-19,12,44.5,45.766666666666666,50.5,0.8333333333333334,0.0
2026-02-20,12,44.5,45.29166666666667,48.0,0.9166666666666666,0.0
2026-02-23,6,58.0,56.63333333333333,36.0,1.0,0.0
2026-02-24,6,58.0,56.81666666666666,62.0,1.0,0.0
2026-02-25,6,58.0,57.724999999999994,17.5,0.8333333333333334,0.0
2026-02-26,6,58.0,57.266666666666666,-32.5,1.0,0.0
2026-02-27,6,58.0,57.55833333333334,29.0,1.0,0.0
2026-02-28,2,63.0,64.475,107.5,1.0,0.0
