date,n_trains,train_planned_journey_min,train_actual_journey_min,train_delay_arr_median_s,train_on_time_pct,train_cancelled_pct
2026-03-01,3,63.0,62.55,68.0,1.0,0.0
2026-03-02,6,58.0,58.09166666666667,4.0,1.0,0.0
2026-03-03,6,58.0,57.516666666666666,9.0,1.0,0.0
2026-03-04,6,58.0,58.516666666666666,30.0,1.0,0.0
2026-03-05,6,58.0,57.86666666666666,49.0,1.0,0.0
2026-03-06,6,58.0,57.208333333333336,6.0,1.0,0.0
2026-03-07,7,37.0,37.75,57.0,0.8571428571428571,0.0
2026-03-08,7,37.0,40.583333333333336,123.0,1.0,0.0
2026-03-09,6,58.0,57.33333333333333,8.0,1.0,0.0
2026-03-10,6,58.0,63.96666666666667,98.0,0.8333333333333334,0.0
2026-03-11,6,58.0,57.099999999999994,-8.5,1.0,0.0
2026-03-12,6,58.0,57.13333333333333,-7.5,1.0,0.0
2026-03-13,6,58.0,58.75,54.5,0.8333333333333334,0.0
2026-03-14,3,63.0,64.43333333333334,82.0,1.0,0.0
2026-03-15,3,63.0,64.41666666666667,116.0,1.0,0.0
2026-03-16,5,50.0,49.15,-29.0,0.8,0.0
2026-03-17,6,58.0,58.46666666666667,57.0,1.0,0.0
2026-03-18,6,58.0,57.81666666666666,-6.0,0.8333333333333334,0.0
2026-03-19,6,58.0,57.94166666666666,-16.0,1.0,0.0
2026-03-20,6,58.0,60.28333333333333,10.5,0.8333333333333334,0.0
2026-03-21,3,63.0,63.983333333333334,98.0,1.0,0.0
2026-03-22,3,63.0,63.63333333333333,49.0,1.0,0.0
2026-03-23,6,58.0,65.94166666666666,59.0,0.6666666666666666,0.0
2026-03-24,6,58.0,57.79166666666667,4.0,1.0,0.0
2026-03-25,6,58.0,57.70833333333333,-9.0,1.0,0.0
2026-03-26,6,58.0,62.05,368.0,0.3333333333333333,0.0
2026-03-27,6,58.0,57.55,55.5,0.8333333333333334,0.0
2026-03-28,4,63.0,65.09166666666667,221.5,0.75,0.0
2026-03-29,3,63.0,63.85,52.0,1.0,0.0
2026-03-30,6,58.0,57.53333333333333,27.5,1.0,0.0
2026-03-31,6,58.0,56.675000000000004,11.0,1.0,0.0
