date,n_trains,train_planned_journey_min,train_actual_journey_min,train_delay_arr_median_s,train_on_time_pct,train_cancelled_pct
2023-05-02,6,58.0,61.2,160.0,0.8333333333333334,0.0
2023-05-03,6,58.0,61.30833333333334,130.0,0.8333333333333334,0.0
2023-05-04,6,58.0,58.650000000000006,63.5,1.0,0.0
2023-05-05,6,58.0,58.64999999999999,39.5,1.0,0.0
2023-05-08,6,58.0,59.83333333333333,105.5,1.0,0.0
2023-05-09,6,58.0,66.575,451.0,0.3333333333333333,0.0
2023-05-10,6,58.0,60.20833333333333,189.5,0.8333333333333334,0.0
2023-05-11,6,58.0,60.125,198.5,0.6666666666666666,0.0
2023-05-12,6,58.0,59.983333333333334,157.0,0.6666666666666666,0.0
2023-05-15,6,58.0,57.21666666666667,99.0,1.0,0.0
2023-05-16,6,58.0,56.0,5.5,0.8333333333333334,0.0
2023-05-17,6,58.0,59.666666666666664,78.5,1.0,0.0
2023-05-20,3,58.0,57.11666666666667,-37.0,1.0,0.0
2023-05-21,3,58.0,56.8,-25.0,1.0,0.0
2023-05-22,6,58.0,57.61666666666666,34.5,1.0,0.0
2023-05-23,2,58.0,63.03333333333333,542.5,0.0,0.0
2023-05-24,6,58.0,62.7,258.0,0.5,0.0
2023-05-25,6,58.0,62.96666666666667,33.5,0.8333333333333334,0.0
2023-05-26,6,58.0,55.35,268.5,0.5,0.0
2023-05-27,3,58.0,57.7,-9.0,1.0,0.0
2023-05-28,3,58.0,57.983333333333334,18.0,1.0,0.0
2023-05-29,3,58.0,56.083333333333336,-87.0,1.0,0.0
2023-05-30,6,58.0,56.916666666666664,43.5,1.0,0.0
2023-05-31,6,58.0,57.224999999999994,293.5,0.6666666666666666,0.0
