date,n_trains,train_planned_journey_min,train_actual_journey_min,train_delay_arr_median_s,train_on_time_pct,train_cancelled_pct
2024-06-03,6,58.0,64.36666666666666,135.0,0.8333333333333334,0.0
2024-06-04,6,58.0,63.25,41.0,0.8333333333333334,0.0
2024-06-05,6,58.0,58.0,62.5,0.8333333333333334,0.0
2024-06-06,6,58.0,61.18333333333334,164.5,1.0,0.0
2024-06-07,6,58.0,58.66666666666667,103.0,1.0,0.0
2024-06-10,6,58.0,59.5,55.0,0.8333333333333334,0.0
2024-06-11,6,58.0,57.03333333333333,26.5,1.0,0.0
2024-06-12,6,58.0,57.725,177.5,1.0,0.0
2024-06-13,6,58.0,57.383333333333326,17.5,1.0,0.0
2024-06-14,6,58.0,58.766666666666666,34.5,1.0,0.0
2024-06-17,6,58.0,60.2,152.0,1.0,0.0
2024-06-18,6,58.0,57.85,59.5,0.8333333333333334,0.0
2024-06-19,6,58.0,59.69166666666667,128.5,1.0,0.0
2024-06-20,6,58.0,59.30833333333334,29.5,1.0,0.0
2024-06-21,6,58.0,59.70833333333333,111.5,0.6666666666666666,0.0
2024-06-24,6,58.0,60.625,146.5,0.6666666666666666,0.0
2024-06-25,6,58.0,62.59166666666667,238.0,0.6666666666666666,0.0
2024-06-26,6,58.0,56.46666666666667,21.0,1.0,0.0
2024-06-27,6,58.0,60.575,207.0,1.0,0.0
2024-06-28,6,58.0,58.05,63.5,1.0,0.0
