date,n_trains,train_planned_journey_min,train_actual_journey_min,train_delay_arr_median_s,train_on_time_pct,train_cancelled_pct
2025-02-03,6,58.5,66.69166666666666,231.0,0.6666666666666666,0.0
2025-02-04,6,58.5,61.36666666666667,-21.5,0.8333333333333334,0.0
2025-02-05,6,58.5,57.891666666666666,52.0,1.0,0.0
2025-02-06,6,58.5,63.983333333333334,215.0,0.6666666666666666,0.0
2025-02-07,6,58.5,59.09166666666667,1.5,1.0,0.0
2025-02-10,6,58.5,63.425,26.0,0.8333333333333334,0.0
2025-02-11,5,67.0,63.916666666666664,367.0,0.4,0.0
2025-02-12,6,58.5,59.075,35.5,1.0,0.0
2025-02-13,6,58.5,57.483333333333334,32.0,1.0,0.0
2025-02-14,6,58.5,60.725,398.0,0.3333333333333333,0.0
2025-02-17,7,50.0,53.483333333333334,187.0,0.7142857142857143,0.0
2025-02-18,6,58.5,56.75833333333334,53.0,1.0,0.0
2025-02-19,6,58.5,59.358333333333334,54.5,0.8333333333333334,0.0
2025-02-20,6,58.5,56.641666666666666,113.5,1.0,0.0
2025-02-21,6,58.5,58.52499999999999,46.0,1.0,0.0
2025-02-24,2,59.0,58.18333333333334,-34.5,1.0,0.0
2025-02-25,2,49.0,48.099999999999994,-19.0,1.0,0.0
2025-02-26,5,55.0,66.75,48.0,0.6,0.0
2025-02-27,4,67.0,66.80833333333334,-24.0,1.0,0.0
2025-02-28,5,50.0,49.666666666666664,31.0,1.0,0.0
