date,n_trains,train_planned_journey_min,train_actual_journey_min,train_delay_arr_median_s,train_on_time_pct,train_cancelled_pct
2024-12-01,3,67.0,66.63333333333334,-17.0,1.0,0.0
2024-12-02,6,58.0,56.90833333333333,276.0,0.5,0.0
2024-12-03,6,58.0,58.93333333333334,85.0,0.8333333333333334,0.0
2024-12-04,6,58.0,58.46666666666667,111.0,0.8333333333333334,0.0
2024-12-05,6,58.0,58.54166666666667,66.5,0.8333333333333334,0.0
2024-12-06,6,58.0,59.04166666666667,84.0,1.0,0.0
2024-12-09,6,58.0,60.65,226.5,0.8333333333333334,0.0
2024-12-10,6,58.0,61.16666666666667,185.5,0.5,0.0
2024-12-11,6,58.0,57.24166666666666,50.0,1.0,0.0
2024-12-12,6,58.0,58.55,55.0,0.8333333333333334,0.0
2024-12-13,6,58.0,58.74166666666667,69.5,0.8333333333333334,0.0
2024-12-14,3,57.0,57.4,31.0,1.0,0.0
2024-12-15,3,64.0,64.55,37.0,1.0,0.0
2024-12-16,6,58.5,56.13333333333333,-23.5,1.0,0.0
2024-12-17,6,58.5,56.53333333333333,-6.5,0.8333333333333334,0.0
2024-12-18,6,58.5,60.18333333333333,-7.0,0.8333333333333334,0.0
2024-12-19,6,58.5,60.18333333333334,80.5,0.8333333333333334,0.0
2024-12-20,6,58.5,58.40833333333333,15.5,1.0,0.0
2024-12-21,3,64.0,67.11666666666666,201.0,0.6666666666666666,0.0
2024-12-22,3,64.0,64.13333333333334,15.0,1.0,0.0
2024-12-23,6,58.5,57.974999999999994,-10.5,1.0,0.0
2024-12-24,6,58.5,56.21666666666667,-27.5,1.0,0.0
2024-12-25,3,64.0,63.983333333333334,1.0,1.0,0.0
2024-12-26,6,58.5,57.5,-4.0,1.0,0.0
2024-12-27,6,58.5,60.45,121.0,1.0,0.0
2024-12-28,3,64.0,64.35,29.0,1.0,0.0
2024-12-29,3,64.0,63.63333333333333,-5.0,1.0,0.0
2024-12-30,6,58.5,52.5,-7.0,1.0,0.0
2024-12-31,6,58.5,59.458333333333336,-2.5,1.0,0.0
