date,n_trains,train_planned_journey_min,train_actual_journey_min,train_delay_arr_median_s,train_on_time_pct,train_cancelled_pct
2024-07-01,74,58.0,70.225,300.0,0.972972972972973,0.0
2024-07-02,78,58.0,58.33333333333333,84.5,1.0,0.0
2024-07-03,78,58.0,57.641666666666666,10.0,1.0,0.0
2024-07-04,76,58.0,61.108333333333334,54.0,0.9868421052631579,0.0
2024-07-05,78,58.0,57.400000000000006,60.0,1.0,0.0
2024-07-06,50,57.0,57.45,19.0,1.0,0.0
2024-07-07,50,57.0,57.0,-7.0,1.0,0.0
2024-07-08,78,58.0,59.25,48.0,1.0,0.0
2024-07-09,76,58.0,59.71666666666667,11.5,0.9868421052631579,0.0
2024-07-10,76,58.0,72.25,566.5,0.9473684210526315,0.0
2024-07-11,78,58.0,59.425000000000004,42.5,1.0,0.0
2024-07-12,78,58.0,59.00833333333333,90.5,0.9871794871794872,0.0
2024-07-13,51,57.0,58.55,90.0,1.0,0.0
2024-07-14,51,57.0,56.75,-11.0,1.0,0.0
2024-07-15,78,58.0,57.66666666666667,41.0,1.0,0.0
2024-07-16,78,58.0,58.36666666666666,58.0,1.0,0.0
2024-07-17,78,58.0,59.775000000000006,27.5,1.0,0.0
2024-07-18,78,58.0,57.6,47.0,1.0,0.0
2024-07-19,78,58.0,56.55,31.0,1.0,0.0
2024-07-20,52,57.0,57.43333333333333,94.0,0.9807692307692307,0.0
2024-07-21,51,57.0,57.2,5.0,1.0,0.0
2024-07-22,78,58.0,57.44166666666666,26.0,1.0,0.0
2024-07-23,77,58.0,61.06666666666666,16.5,0.987012987012987,0.0
2024-07-24,78,58.0,58.666666666666664,72.0,0.9871794871794872,0.0
2024-07-25,77,58.0,57.96666666666667,52.5,0.974025974025974,0.0
2024-07-26,78,58.0,57.74166666666666,30.0,1.0,0.0
2024-07-27,53,57.0,56.833333333333336,0.0,1.0,0.0
2024-07-28,51,57.0,56.8,-12.0,1.0,0.0
2024-07-29,77,58.0,56.90833333333333,60.5,1.0,0.0
2024-07-30,77,58.0,59.266666666666666,37.0,1.0,0.0
2024-07-31,77,58.0,58.358333333333334,25.5,1.0,0.0
