date,n_trains,train_planned_journey_min,train_actual_journey_min,train_delay_arr_median_s,train_on_time_pct,train_cancelled_pct
2023-08-01,73,58.0,60.09166666666667,81.0,0.9726027397260274,0.0
2023-08-02,73,58.0,60.016666666666666,153.5,1.0,0.0
2023-08-03,73,58.0,56.66666666666667,50.5,0.9863013698630136,0.0
2023-08-04,73,58.0,57.825,21.5,1.0,0.0
2023-08-05,51,57.0,57.266666666666666,26.0,1.0,0.0
2023-08-06,51,57.0,56.81666666666667,1.0,1.0,0.0
2023-08-07,72,58.0,58.02499999999999,46.5,1.0,0.0
2023-08-08,73,58.0,60.95,154.0,0.9863013698630136,0.0
2023-08-09,73,58.0,60.81666666666666,116.5,0.9726027397260274,0.0
2023-08-10,73,58.0,58.4,95.5,0.9863013698630136,0.0
2023-08-11,73,58.0,60.1,111.0,0.9863013698630136,0.0
2023-08-12,51,57.0,57.21666666666667,10.0,1.0,0.0
2023-08-13,51,57.0,57.2,21.0,1.0,0.0
2023-08-14,67,58.0,71.68333333333334,442.5,0.9402985074626866,0.0
2023-08-15,51,57.0,56.86666666666667,108.0,0.9803921568627451,0.0
2023-08-16,73,58.0,55.825,17.5,1.0,0.0
2023-08-17,75,58.0,59.91666666666667,170.5,0.9866666666666667,0.0
2023-08-18,73,58.0,57.775000000000006,10.5,1.0,0.0
2023-08-19,42,56.0,57.11666666666666,90.5,1.0,0.0
2023-08-20,42,56.0,55.666666666666664,65.5,1.0,0.0
2023-08-21,71,58.0,57.791666666666664,151.0,0.9859154929577465,0.0
2023-08-22,72,58.0,55.90833333333333,5.0,1.0,0.0
2023-08-23,72,58.0,57.9,6.0,1.0,0.0
2023-08-24,72,58.0,61.175,486.5,0.9444444444444444,0.0
2023-08-25,71,58.0,61.11666666666666,96.0,0.9859154929577465,0.0
2023-08-26,41,56.0,56.46666666666667,104.5,1.0,0.0
2023-08-27,42,56.0,56.09166666666667,10.0,1.0,0.0
2023-08-28,78,58.0,59.55833333333334,240.5,0.9743589743589743,0.0
2023-08-29,78,58.0,64.56666666666666,287.0,0.9615384615384616,0.0
2023-08-30,79,58.0,58.65,33.0,0.9873417721518988,0.0
2023-08-31,78,58.0,58.70833333333333,65.5,1.0,0.0
