date,n_trains,train_planned_journey_min,train_actual_journey_min,train_delay_arr_median_s,train_on_time_pct,train_cancelled_pct
2025-06-01,3,64.0,63.733333333333334,-2.0,1.0,0.0
2025-06-02,6,58.5,59.650000000000006,33.5,1.0,0.0
2025-06-03,6,58.5,55.04166666666667,1.5,1.0,0.0
2025-06-04,6,58.5,59.65,105.0,1.0,0.0
2025-06-05,6,58.5,57.325,6.0,1.0,0.0
2025-06-06,6,58.5,57.599999999999994,138.0,0.8333333333333334,0.0
2025-06-07,3,64.0,66.51666666666667,167.0,0.6666666666666666,0.0
2025-06-08,3,64.0,64.0,7.0,1.0,0.0
2025-06-09,8,39.0,39.425,67.0,0.875,0.0
2025-06-10,6,58.5,58.8,-15.5,1.0,0.0
2025-06-11,6,58.5,57.33333333333333,-21.0,1.0,0.0
2025-06-12,6,58.5,57.150000000000006,-15.5,1.0,0.0
2025-06-13,6,58.5,59.849999999999994,91.5,0.8333333333333334,0.0
2025-06-14,3,64.0,67.3,707.0,0.3333333333333333,0.0
2025-06-15,3,64.0,65.68333333333334,137.0,1.0,0.0
2025-06-16,6,58.5,58.3,7.5,1.0,0.0
2025-06-17,6,58.5,57.858333333333334,-14.5,0.8333333333333334,0.0
2025-06-18,6,58.5,62.599999999999994,168.0,0.6666666666666666,0.0
2025-06-19,6,58.5,66.26666666666667,54.0,0.8333333333333334,0.0
2025-06-20,6,58.5,57.866666666666674,75.5,1.0,0.0
2025-06-21,3,64.0,67.36666666666666,208.0,0.6666666666666666,0.0
2025-06-22,3,64.0,66.1,150.0,1.0,0.0
2025-06-23,6,58.5,58.93333333333334,52.5,0.8333333333333334,0.0
2025-06-24,6,58.5,58.59166666666667,-24.5,1.0,0.0
2025-06-25,6,58.5,60.20833333333333,60.0,1.0,0.0
2025-06-26,7,50.0,63.733333333333334,210.0,0.7142857142857143,0.0
2025-06-27,6,58.5,58.18333333333334,16.0,1.0,0.0
2025-06-28,3,64.0,62.96666666666667,-25.0,1.0,0.0
2025-06-29,3,64.0,64.0,24.0,1.0,0.0
2025-06-30,6,58.5,58.641666666666666,5.5,1.0,0.0
