date,n_trains,train_planned_journey_min,train_actual_journey_min,train_delay_arr_median_s,train_on_time_pct,train_cancelled_pct
2026-04-01,82,58.0,58.3,40.0,1.0,0.0
2026-04-02,82,58.0,58.60000000000001,1.5,1.0,0.0
2026-04-03,83,58.0,58.0,-11.0,1.0,0.0
2026-04-04,51,38.0,53.79166666666667,153.5,0.9607843137254902,0.0
2026-04-05,51,63.0,63.3,128.0,1.0,0.0
2026-04-06,51,38.0,39.65,86.0,1.0,0.0
2026-04-07,77,58.0,57.34166666666667,-16.5,1.0,0.0
2026-04-08,77,58.0,60.150000000000006,12.5,1.0,0.0
2026-04-09,78,58.0,57.766666666666666,-13.5,1.0,0.0
2026-04-10,77,58.0,57.516666666666666,-41.5,1.0,0.0
2026-04-11,51,63.0,66.35,218.0,1.0,0.0
2026-04-12,50,63.0,63.95,59.0,1.0,0.0
2026-04-13,78,58.0,56.50833333333333,-18.0,1.0,0.0
2026-04-14,77,58.0,58.59166666666667,23.0,1.0,0.0
2026-04-15,78,58.0,57.86666666666667,46.5,1.0,0.0
2026-04-16,78,58.0,57.34166666666667,-25.5,1.0,0.0
2026-04-17,78,58.0,57.19166666666666,-26.0,1.0,0.0
2026-04-18,50,63.0,63.86666666666667,46.0,1.0,0.0
2026-04-19,51,63.0,62.05,121.0,1.0,0.0
2026-04-20,83,58.0,62.93333333333334,39.0,0.9879518072289156,0.0
2026-04-21,82,58.0,57.575,2.0,1.0,0.0
2026-04-22,83,58.0,56.56666666666666,-21.5,1.0,0.0
2026-04-23,83,58.0,57.19166666666666,87.0,1.0,0.0
2026-04-24,81,58.0,58.125,48.5,1.0,0.0
2026-04-25,51,63.0,63.916666666666664,63.0,0.9803921568627451,0.0
2026-04-26,51,63.0,64.05,70.0,1.0,0.0
2026-04-27,84,58.0,64.89166666666667,913.0,0.9285714285714286,0.0
2026-04-28,84,58.0,56.15,7.5,0.9880952380952381,0.0
2026-04-29,83,58.0,56.8,9.0,1.0,0.0
2026-04-30,84,58.0,58.125,57.0,1.0,0.0
