date,n_trains,train_planned_journey_min,train_actual_journey_min,train_delay_arr_median_s,train_on_time_pct,train_cancelled_pct
2025-10-01,6,58.5,57.025,-32.5,1.0,0.0
2025-10-02,6,58.5,56.95,-11.5,1.0,0.0
2025-10-03,6,58.5,57.84166666666667,-17.0,1.0,0.0
2025-10-04,3,64.0,63.833333333333336,30.0,1.0,0.0
2025-10-05,3,64.0,63.833333333333336,-7.0,1.0,0.0
2025-10-06,6,58.5,56.5,-5.5,1.0,0.0
2025-10-07,6,58.5,58.3,15.0,1.0,0.0
2025-10-08,6,58.5,58.35,18.5,1.0,0.0
2025-10-09,6,58.5,60.15833333333333,31.0,1.0,0.0
2025-10-10,6,58.5,60.11666666666667,33.5,0.8333333333333334,0.0
2025-10-11,3,64.0,62.71666666666667,61.0,1.0,0.0
2025-10-12,3,64.0,63.483333333333334,-16.0,1.0,0.0
2025-10-13,6,58.5,58.5,33.0,1.0,0.0
2025-10-14,7,50.0,54.38333333333333,326.0,0.2857142857142857,0.0
2025-10-15,6,58.5,58.724999999999994,15.5,1.0,0.0
2025-10-16,6,58.5,57.61666666666667,-34.5,1.0,0.0
2025-10-17,6,58.5,59.9,100.0,0.6666666666666666,0.0
2025-10-18,3,64.0,64.71666666666667,48.0,0.6666666666666666,0.0
2025-10-19,3,64.0,63.833333333333336,8.0,1.0,0.0
2025-10-20,6,58.5,58.04166666666667,-1.0,1.0,0.0
2025-10-21,6,58.5,59.94166666666666,100.0,1.0,0.0
2025-10-22,6,58.5,59.44166666666666,83.0,0.8333333333333334,0.0
2025-10-23,6,58.5,59.825,64.5,0.6666666666666666,0.0
2025-10-24,6,58.5,57.1,5.0,1.0,0.0
2025-10-25,9,38.0,38.71666666666667,99.0,1.0,0.0
2025-10-26,9,38.0,40.05,109.0,1.0,0.0
2025-10-27,6,58.5,58.53333333333333,15.0,1.0,0.0
2025-10-28,6,58.5,58.025,-19.5,1.0,0.0
2025-10-29,6,58.5,57.29166666666667,-43.5,1.0,0.0
2025-10-30,6,58.5,58.833333333333336,33.0,1.0,0.0
2025-10-31,6,58.5,57.9,-27.0,1.0,0.0
