date,n_trains,train_planned_journey_min,train_actual_journey_min,train_delay_arr_median_s,train_on_time_pct,train_cancelled_pct
2023-03-01,6,58.0,61.616666666666674,194.5,0.6666666666666666,0.0
2023-03-02,6,58.0,59.141666666666666,58.5,1.0,0.0
2023-03-03,6,58.0,60.68333333333334,177.5,0.6666666666666666,0.0
2023-03-04,3,57.0,57.88333333333333,73.0,1.0,0.0
2023-03-05,3,57.0,58.75,126.0,1.0,0.0
2023-03-06,6,58.0,83.53333333333333,1256.5,0.3333333333333333,0.0
2023-03-07,6,58.0,56.975,97.5,0.8333333333333334,0.0
2023-03-08,6,58.0,62.86666666666667,328.0,0.3333333333333333,0.0
2023-03-09,6,58.0,59.141666666666666,217.0,0.6666666666666666,0.0
2023-03-10,5,49.0,50.5,-11.0,0.8,0.0
2023-03-13,6,58.0,58.78333333333333,39.0,1.0,0.0
2023-03-14,6,58.0,60.53333333333333,141.0,0.8333333333333334,0.0
2023-03-15,6,58.0,61.09166666666667,239.0,0.6666666666666666,0.0
2023-03-16,6,58.0,58.66666666666667,63.5,1.0,0.0
2023-03-17,6,58.0,60.81666666666666,293.0,0.5,0.0
2023-03-20,6,58.0,61.733333333333334,277.0,0.5,0.0
2023-03-21,6,58.0,60.074999999999996,133.0,1.0,0.0
2023-03-22,6,58.0,61.28333333333333,156.0,0.8333333333333334,0.0
2023-03-23,6,58.0,58.175,78.5,0.8333333333333334,0.0
2023-03-24,6,58.0,62.93333333333334,313.5,0.5,0.0
2023-03-27,6,58.0,58.375,90.0,0.8333333333333334,0.0
2023-03-28,4,58.0,59.141666666666666,118.5,0.75,0.0
2023-03-29,7,49.0,50.916666666666664,139.0,0.7142857142857143,0.0
2023-03-30,6,58.0,60.58333333333333,267.5,0.5,0.0
2023-03-31,6,58.0,58.85,95.0,1.0,0.0
