date,n_trains,train_planned_journey_min,train_actual_journey_min,train_delay_arr_median_s,train_on_time_pct,train_cancelled_pct
2023-09-01,6,58.0,59.641666666666666,65.5,0.6666666666666666,0.0
2023-09-02,3,57.0,57.45,44.0,1.0,0.0
2023-09-03,3,57.0,57.36666666666667,24.0,1.0,0.0
2023-09-04,6,58.0,59.81666666666666,118.0,0.8333333333333334,0.0
2023-09-05,6,58.0,59.36666666666667,228.5,0.6666666666666666,0.0
2023-09-06,6,58.0,58.25,31.5,1.0,0.0
2023-09-07,6,58.0,60.375,163.0,0.6666666666666666,0.0
2023-09-08,6,58.0,58.59166666666667,146.0,0.8333333333333334,0.0
2023-09-11,6,58.0,62.04166666666667,350.0,0.5,0.0
2023-09-12,6,58.0,57.5,105.0,0.8333333333333334,0.0
2023-09-13,6,58.0,58.1,89.0,1.0,0.0
2023-09-14,6,58.0,57.7,43.0,0.8333333333333334,0.0
2023-09-15,6,58.0,56.333333333333336,70.5,1.0,0.0
2023-09-16,3,57.0,56.61666666666667,61.0,1.0,0.0
2023-09-17,3,57.0,56.68333333333333,14.0,1.0,0.0
2023-09-18,6,58.0,60.925,172.0,0.6666666666666666,0.0
2023-09-19,6,58.0,59.525,80.0,0.8333333333333334,0.0
2023-09-20,6,58.0,58.94166666666666,156.5,1.0,0.0
2023-09-21,6,58.0,73.20833333333334,562.5,0.16666666666666666,0.0
2023-09-22,6,58.0,58.5,91.0,1.0,0.0
2023-09-25,6,58.0,59.55833333333334,112.0,0.6666666666666666,0.0
2023-09-26,6,58.0,59.7,153.5,0.8333333333333334,0.0
2023-09-27,6,58.0,58.08333333333333,36.5,0.8333333333333334,0.0
2023-09-28,6,58.0,60.95,470.5,0.3333333333333333,0.0
2023-09-29,6,58.0,57.84166666666667,97.5,1.0,0.0
2023-09-30,6,48.0,49.90833333333333,243.5,0.6666666666666666,0.0
